scenario_id,domain,object_type,priority,account_tier,account_revenue,customer_tenure,recent_interactions,sla_hours_remaining,churn_risk_score,compliance_flags,open_cases_count,sentiment_score,behavioral_signals,ground_truth,is_complex
S0311,HR,PerformanceReview,Medium,Basic,7859.687600746739,5.001566257680408,1,41.716849758241885,0.3436589919874963,0,4,-0.8334846838987358,1,STANDARD_ROUTE,False
S0312,Compliance,PolicyReview,Low,Standard,44412.69979554651,2.3416747693787148,2,38.91797361380466,0.6263070965780438,0,4,0.23620593112339372,1,STANDARD_ROUTE,False
S0313,CRM,Contact,High,Enterprise,1926117.0698190075,2.1017241434923464,1,2.284395903339078,0.17863112088353775,0,0,-0.6201305126779599,1,PRIORITY_ROUTE,False
S0314,Compliance,ComplianceCase,Medium,Standard,82518.75264639981,6.97756507146755,3,47.968473299216456,0.3849003930617412,2,2,0.6969644198674794,2,ESCALATE_COMPLIANCE,False
S0315,Sales,Contract,Medium,Standard,15409.770047055625,9.904658095602546,1,29.30334055669501,0.16511786371442586,2,0,-0.787508583060879,0,ESCALATE_COMPLIANCE,False
S0316,Compliance,ComplianceCase,Low,Standard,75958.97075955085,2.8399974373797687,3,31.314919096597375,0.2616074539978739,0,3,0.0975597185260233,3,STANDARD_ROUTE,False
S0317,HR,LeaveApproval,Low,Standard,14300.322821326483,1.7368843567247247,2,20.67772361324206,0.3997935311751289,3,1,-0.4754513563700302,1,ESCALATE_COMPLIANCE,False
S0318,Sales,Opportunity,Medium,Gold,388579.6628438288,11.339826616616763,4,5.950243021064115,0.3955691006441977,0,0,0.1905536822081091,2,AI_ROUTE_STANDARD,True
S0319,Compliance,AuditRequest,Critical,Standard,18521.289145431554,0.13363440756941763,2,34.758162206198534,0.5092392046428696,1,4,-0.4772053668792102,2,ESCALATE_COMPLIANCE,False
S0320,Compliance,AuditRequest,Medium,Standard,68495.68883493001,5.605927674384611,4,17.589997135641656,0.33211140494155783,0,1,-0.4460907637507803,0,STANDARD_ROUTE,False
S0321,HR,PerformanceReview,Low,Gold,152253.7526229439,1.8598209963765262,0,11.034525866843454,0.13574504446091049,0,0,0.6152517391259502,4,STANDARD_ROUTE,False
S0322,CRM,Lead,Medium,Standard,30961.16547845335,7.465845227002127,2,11.219067694972615,0.43217604917034547,3,0,0.6704881203177313,0,ESCALATE_COMPLIANCE,False
S0323,Finance,InvoiceApproval,Low,Standard,93357.3687773164,0.03655928998963029,0,12.392039654615635,0.34348017749392845,0,2,-0.010348096798907358,0,STANDARD_ROUTE,False
S0324,CRM,Contact,Medium,Gold,400108.7317887087,1.52673447371592,2,1.7300633368505445,0.5591199851660001,1,2,0.35294428698482205,0,ESCALATE_COMPLIANCE,False
S0325,HR,OnboardingRequest,Medium,Standard,47822.46416267877,3.3031582293171633,0,4.229218751546468,0.31089271269351504,0,3,0.3383083110697016,1,STANDARD_ROUTE,False
S0326,CRM,Case,Low,Enterprise,1180938.2495717895,1.4362095949908424,3,6.081337410087732,0.31886759362172107,0,2,-0.7665041944624089,0,AI_ROUTE_ELEVATED,True
S0327,HR,PerformanceReview,Critical,Enterprise,1408166.7279580135,0.23515795897421496,4,10.041666056660842,0.5516063536813781,1,2,-0.30868612891628144,1,ESCALATE_COMPLIANCE,False
S0328,ServiceDesk,Problem,Medium,Standard,67543.7320488498,1.6499515268005291,2,21.86568955846036,0.31289655848775033,0,4,-0.8224534660875347,1,STANDARD_ROUTE,False
S0329,Sales,Quote,High,Standard,15902.116538197268,5.228682622051216,3,38.30834175602886,0.21254522111314142,1,1,0.7466217465154565,0,ESCALATE_COMPLIANCE,False
S0330,ServiceDesk,Problem,Medium,Standard,57084.22007253844,8.30100463950012,0,12.898848597952785,0.26855046558202844,0,1,0.3634497008246842,0,AI_ROUTE_STANDARD,True
S0331,Sales,Contract,Medium,Basic,3551.932098186829,1.3356199562003472,2,29.477058909243198,0.1123103790354127,0,3,-0.5109191140314013,0,STANDARD_ROUTE,False
S0332,Finance,InvoiceApproval,Medium,Gold,429497.78476491984,7.780454658589179,1,21.294620171731946,0.23276053232920618,1,2,-0.32528184328544074,0,ESCALATE_COMPLIANCE,False
S0333,CRM,Lead,Medium,Basic,3012.42293491304,10.839513800316535,1,27.25030845156286,0.40492444966628344,0,0,0.9856642633639507,1,AI_ROUTE_STANDARD,True
S0334,HR,OnboardingRequest,High,Standard,96660.24707602338,0.7722996018751591,2,3.5014432655395193,0.3476135864306297,0,2,-0.4714004944524901,0,STANDARD_ROUTE,False
S0335,Finance,ExpenseReport,Medium,Enterprise,1710167.213759471,0.6827607624322707,0,15.353881519219259,0.10903858124719908,0,1,0.5566784581351174,3,PRIORITY_ROUTE,False
S0336,Sales,Quote,High,Enterprise,1532536.4373704866,1.203309261530872,2,7.532838575719409,0.38688926041823324,0,5,-0.8004728845943152,0,APPROVE,False
S0337,Compliance,ComplianceCase,Critical,Standard,58192.351713220436,10.979848245966176,6,3.346444877751369,0.1172075713427331,1,1,0.8703171447532423,0,ESCALATE_COMPLIANCE,False
S0338,Compliance,PolicyReview,Medium,Enterprise,933259.1217162702,3.5237345824608375,4,40.27891750464986,0.528267754234943,0,2,-0.7855063330083079,3,PRIORITY_ROUTE,False
S0339,Sales,Quote,Low,Basic,3105.3053870144636,0.8957359052038674,2,7.7337867357136245,0.3580059371058056,0,1,-0.6387266041173694,1,STANDARD_ROUTE,False
S0340,Finance,InvoiceApproval,Critical,Enterprise,1303490.0925921681,7.709082133524589,0,44.99141196777235,0.5958316573109925,1,2,-0.7691940813711837,2,ESCALATE_COMPLIANCE,False
S0341,Finance,BudgetRequest,Medium,Basic,7865.631121118311,5.797286377576639,1,38.55529319082004,0.41114425204643107,2,2,0.3446536199872825,1,ESCALATE_COMPLIANCE,False
S0342,HR,PerformanceReview,Medium,Gold,346221.04927727167,0.16144468020887034,3,15.726753157143916,0.326502997762832,0,2,-0.3799319519750999,3,STANDARD_ROUTE,False
S0343,CRM,Case,High,Basic,7398.048974144875,14.502351763513625,3,22.73674223885995,0.23782499401856297,0,1,0.9379357241645994,2,AI_ROUTE_STANDARD,True
S0344,HR,LeaveApproval,Medium,Gold,288326.5677463593,0.8872266803283162,1,20.13376684388163,0.014780399990921697,1,0,-0.6117424591080556,3,ESCALATE_COMPLIANCE,False
S0345,Finance,BudgetRequest,Low,Enterprise,1053481.4189866348,7.713590295238204,3,43.07337372777993,0.3337997953400005,0,2,0.3800516478813094,1,AI_ROUTE_ELEVATED,True
S0346,Finance,BudgetRequest,High,Gold,200193.1786999054,6.5576475595846935,1,24.452514387668998,0.1703664109828984,0,4,-0.013316823895239027,0,STANDARD_ROUTE,False
S0347,HR,OnboardingRequest,Critical,Enterprise,1713189.459789041,1.2011770312727184,5,41.49079220758508,0.5552098506957227,2,0,0.37643783881547166,2,ESCALATE_COMPLIANCE,False
S0348,Compliance,ComplianceCase,Low,Standard,53541.72069245167,2.696902092155618,0,38.62617159723044,0.35047511726329983,0,2,0.20191438999499445,0,STANDARD_ROUTE,False
S0349,Sales,Quote,High,Enterprise,1047571.3500389023,2.2656152652529555,1,24.42535865877862,0.4623051392761432,0,2,-0.0316310033548064,1,APPROVE,False
S0350,Compliance,PolicyReview,Critical,Gold,497837.67488877603,2.631013482879621,2,15.206035391561253,0.4593482192939065,2,3,-0.37451776762319966,1,ESCALATE_COMPLIANCE,False
S0351,Sales,Opportunity,Medium,Gold,467314.0141519831,2.097267974943879,1,43.633975135343086,0.2173800771986174,0,2,-0.8590786446660834,0,STANDARD_ROUTE,False
S0352,HR,LeaveApproval,High,Basic,5147.818617426868,4.45049302463265,1,35.58060437510561,0.23196544773525332,2,0,0.5493458743635966,0,ESCALATE_COMPLIANCE,False
S0353,CRM,Contact,Low,Standard,55509.07216871975,0.32112990003463804,2,13.825071538131544,0.21210036823079417,0,1,-0.859797039465116,2,STANDARD_ROUTE,False
S0354,Compliance,ComplianceCase,Medium,Basic,3361.74473526593,1.107045061765718,3,5.098889721892884,0.3022101534117789,0,1,0.5601680474699295,1,STANDARD_ROUTE,False
S0355,Compliance,PolicyReview,High,Enterprise,882151.3794929301,9.838179369023042,0,36.477692410232926,0.3133050407705699,0,1,0.468619977966215,2,PRIORITY_ROUTE,False
S0356,CRM,Case,Medium,Gold,275444.5743758575,5.7136629830015,4,41.07725792381213,0.2082421157905725,0,3,0.9359395935399111,0,STANDARD_ROUTE,False
S0357,Finance,InvoiceApproval,Medium,Standard,40885.647148655524,3.2983514840306145,0,36.82056969917033,0.39329856105975214,0,0,0.5073610310859809,2,STANDARD_ROUTE,False
S0358,ServiceDesk,Incident,Low,Standard,15040.207804510013,2.6165354014229036,1,15.816365961255856,0.475340664155496,0,4,-0.3484409125087635,1,STANDARD_ROUTE,False
S0359,HR,PerformanceReview,High,Enterprise,1079354.5929486344,2.6532564964645275,1,46.28601057347645,0.2379679001554015,0,0,0.5167695431798356,1,PRIORITY_ROUTE,False
S0360,Sales,Opportunity,Medium,Enterprise,811735.7621882537,2.8052826082197098,3,34.81274161255793,0.10151589234052812,0,2,-0.1393671439152182,0,APPROVE,False
S0361,CRM,Case,Low,Enterprise,1749491.2078295005,1.41284218725554,1,46.426113638936194,0.04002220441864735,3,0,0.3098142462957181,2,ESCALATE_COMPLIANCE,False
S0362,CRM,Lead,Medium,Standard,16120.920875717846,0.8616397816489485,2,27.74085878482139,0.3707640749010281,0,1,-0.46299984760500923,1,STANDARD_ROUTE,False
S0363,ServiceDesk,Incident,Medium,Standard,56131.85943317905,1.2466659966291054,4,2.504522257611676,0.701753230157206,3,1,0.7507264798015214,1,ESCALATE_COMPLIANCE,False
S0364,ServiceDesk,Problem,Medium,Basic,4358.866321946141,2.7189301860036585,1,43.29311718768206,0.2930990674380786,0,0,0.054621791284786614,1,STANDARD_ROUTE,False
S0365,CRM,Contact,High,Gold,494840.03436964663,3.2943923760661256,2,46.85386598221799,0.3463766698777145,1,1,-0.8767840294150615,0,ESCALATE_COMPLIANCE,False
S0366,Compliance,AuditRequest,High,Standard,15904.068845052658,4.6926793306067935,2,10.798678106632643,0.46212354106835596,0,2,-0.3904781744053485,0,STANDARD_ROUTE,False
S0367,ServiceDesk,Incident,Medium,Standard,26921.414547666005,4.23529848303916,1,25.53954812720007,0.25662126422134346,0,4,-0.9296507369368068,2,STANDARD_ROUTE,False
S0368,Sales,Contract,Low,Basic,8581.342004364898,5.718587909690844,2,42.89903808209698,0.6030630767272604,0,5,-0.919750759477981,3,STANDARD_ROUTE,False
S0369,Compliance,AuditRequest,High,Standard,40254.42319700679,1.4753904248457235,0,28.17202318770353,0.3387165252935001,0,0,-0.8915765115880139,1,STANDARD_ROUTE,False
S0370,Finance,InvoiceApproval,Medium,Standard,96527.5820061916,3.6579446226426566,1,19.37133641493052,0.6355026673867911,0,1,0.3375065088996274,2,AI_ROUTE_STANDARD,True
S0371,Finance,ExpenseReport,Low,Standard,47349.79825336788,1.583695682907893,4,5.860761873856206,0.39836736091044056,1,0,-0.2612347048348298,1,ESCALATE_COMPLIANCE,False
S0372,Sales,Quote,Medium,Standard,34663.74307338483,7.4823083690591075,1,18.74763600278947,0.20930318488817565,0,0,0.6534848571517129,1,AI_ROUTE_STANDARD,True
S0373,CRM,Lead,Medium,Standard,77356.5709964534,13.011243769960526,1,45.2362837523824,0.13026916590336718,1,1,0.351288127729777,1,ESCALATE_COMPLIANCE,False
S0374,Sales,Quote,High,Standard,74855.46615973435,2.775030718342351,2,39.48047411683774,0.2819952497124655,0,0,-0.6628019031319263,3,STANDARD_ROUTE,False
S0375,Compliance,ComplianceCase,Medium,Standard,73509.3400486552,2.687342770272041,1,39.669751758042416,0.05398075307284822,1,4,0.4697010409992022,0,ESCALATE_COMPLIANCE,False
S0376,Compliance,AuditRequest,High,Standard,92299.75565386045,7.346173326849896,5,42.68993667767208,0.16412181650652483,0,2,0.3527787561098199,0,AI_ROUTE_STANDARD,True
S0377,Compliance,PolicyReview,Medium,Gold,249150.60368087114,0.6292711384745361,1,27.901955561404925,0.32671280241464434,1,1,-0.7425055942485739,3,ESCALATE_COMPLIANCE,False
S0378,Finance,InvoiceApproval,Medium,Standard,20789.922833546087,2.6428908645853952,2,42.79730476423477,0.42825468655515947,0,1,0.6998749828094475,2,STANDARD_ROUTE,False
S0379,HR,OnboardingRequest,Critical,Standard,75384.70717036804,7.226267946058529,2,15.807368706425523,0.3754253515902929,0,1,0.15926491640363638,2,PRIORITY_ROUTE,False
S0380,Sales,Contract,Medium,Enterprise,1578486.1352798496,3.371429536675102,1,42.417334259798935,0.11501356983701742,1,1,-0.8000295050324466,0,ESCALATE_COMPLIANCE,False
S0381,HR,PerformanceReview,Medium,Enterprise,1643049.0815585766,3.083390185151546,1,17.920723630232153,0.3866229663359049,0,3,0.8616657283516149,0,PRIORITY_ROUTE,False
S0382,HR,OnboardingRequest,Critical,Basic,4793.988233962308,4.917647097341301,2,46.08072473881767,0.11832145748067074,0,2,0.34839524572985936,0,PRIORITY_ROUTE,False
S0383,Compliance,AuditRequest,High,Standard,76747.40367558588,1.4418159629806881,1,33.18558881230164,0.3374725014487631,0,2,0.22769189001544854,0,STANDARD_ROUTE,False
S0384,Compliance,ComplianceCase,Medium,Standard,35428.67772961992,1.899421194713288,0,34.653583970596046,0.5338089235523403,0,0,-0.3179042543387529,3,STANDARD_ROUTE,False
S0385,ServiceDesk,ServiceRequest,High,Standard,36426.915258388675,2.0406268009866753,3,13.021258390826869,0.2369395791941046,0,2,-0.4612805986729245,1,STANDARD_ROUTE,False
S0386,Sales,Opportunity,Medium,Gold,496285.023449242,1.1380395681601658,2,20.22265344250571,0.09226748525700802,0,2,0.2620683514240978,3,STANDARD_ROUTE,False
S0387,Compliance,AuditRequest,High,Basic,4931.740329014139,1.9928362002333686,1,39.14674698408417,0.3219307688738754,2,2,-0.5268641495777999,1,ESCALATE_COMPLIANCE,False
S0388,Finance,BudgetRequest,Critical,Basic,9215.086468478728,0.5038959860201944,2,24.83426714348466,0.4178735688093278,1,1,-0.9709698109447824,1,ESCALATE_COMPLIANCE,False
S0389,ServiceDesk,Incident,Low,Gold,219101.6614688977,3.6622081531827986,3,41.88507255033247,0.2851634924724247,0,1,0.02516780626502091,1,STANDARD_ROUTE,False
S0390,Compliance,PolicyReview,High,Gold,260062.10914615958,0.652408153526579,3,40.816460300862424,0.13447749409327248,0,0,-0.4617604947239793,1,STANDARD_ROUTE,False
S0391,Compliance,ComplianceCase,Low,Enterprise,1092162.9751575245,2.7107979185260174,3,0.6115050087040248,0.5241919069511579,0,2,-0.8408237052559151,1,EXPEDITE,False
S0392,CRM,Lead,Low,Basic,2519.5024598731306,6.899427811341201,3,6.289737573817051,0.5967975038025918,0,2,-0.23718238019375315,0,STANDARD_ROUTE,False
S0393,HR,LeaveApproval,Medium,Standard,41115.72269736981,0.7520628502468276,0,33.43162975619587,0.30170900090753283,3,1,0.1729190247495953,0,ESCALATE_COMPLIANCE,False
S0394,ServiceDesk,ServiceRequest,Critical,Enterprise,1532496.1434990154,3.7066839719873976,2,12.812728354169357,0.17999566942428735,0,3,-0.38054155649734,1,PRIORITY_ROUTE,False
S0395,Finance,BudgetRequest,Medium,Gold,154792.88892381114,4.644502567180539,5,14.388573632767669,0.32947547773822916,3,0,-0.19070994311980138,0,ESCALATE_COMPLIANCE,False
S0396,ServiceDesk,ServiceRequest,Medium,Enterprise,584725.136005223,4.469407587468007,3,14.773216035050348,0.12685436127527075,0,1,-0.09115536168091776,1,PRIORITY_ROUTE,False
S0397,ServiceDesk,ServiceRequest,Low,Standard,15353.21467975506,3.7757529255075846,5,39.06475806949504,0.1665130774197616,1,0,0.4882533714287405,1,ESCALATE_COMPLIANCE,False
S0398,CRM,Contact,High,Gold,382352.9778726886,9.70528428732605,3,31.031748926868897,0.44165201350791017,0,1,-0.9803063499759781,0,AI_ROUTE_STANDARD,True
S0399,CRM,Lead,High,Gold,386174.4813106162,0.2867324785840169,1,26.870087165032356,0.1744460434453125,0,4,-0.16845137283685196,1,STANDARD_ROUTE,False
S0400,HR,LeaveApproval,High,Gold,324402.7345659683,0.577745893844997,2,36.04110153344169,0.25891531216427915,0,4,0.253317278182682,1,STANDARD_ROUTE,False
S0401,HR,PerformanceReview,Medium,Enterprise,996524.3892423423,5.392959771282397,3,47.49368029738213,0.2675888946931389,1,0,0.04036587146478743,1,ESCALATE_COMPLIANCE,False
S0402,HR,OnboardingRequest,High,Standard,37951.93139957086,3.8255983130338893,3,19.631866381545823,0.32452824611414927,0,2,0.3444013271302244,0,STANDARD_ROUTE,False
S0403,Compliance,PolicyReview,Medium,Enterprise,1077438.0839563357,2.0586296767469934,2,20.479936251743922,0.026268185669839354,0,1,0.6320670046041368,2,PRIORITY_ROUTE,False
S0404,ServiceDesk,ServiceRequest,High,Gold,392205.86161053064,0.16464337319603628,0,0.8224382661205144,0.24936137869984926,0,2,-0.5854349549005289,1,EXPEDITE,False
S0405,Finance,InvoiceApproval,Medium,Standard,71523.31826996821,0.011384801007462962,1,19.79683205890298,0.12584726418327524,1,5,-0.7877491628701951,4,ESCALATE_COMPLIANCE,False
S0406,Sales,Contract,High,Gold,167304.17773520167,3.4857602471648605,3,15.380610529063489,0.03341883478243701,0,1,-0.9016947425505792,0,STANDARD_ROUTE,False
S0407,Sales,Quote,Medium,Standard,50793.551504355084,4.612214558764822,2,19.060766766932698,0.29895038897611664,0,1,-0.6386746021951812,0,STANDARD_ROUTE,False
S0408,Finance,ExpenseReport,Low,Enterprise,532979.7830589854,6.790410418263036,0,31.713144855410484,0.6637003157804983,0,0,0.1778720451250957,2,AI_ROUTE_ELEVATED,True
S0409,CRM,Case,High,Standard,30318.67673875253,0.10184450688777634,3,43.40680355096607,0.3382877642753728,1,0,0.04174807326977148,4,ESCALATE_COMPLIANCE,False
S0410,Finance,BudgetRequest,Medium,Standard,31623.632604903833,0.5327427106997636,7,41.362031103985956,0.17698730906038418,0,0,-0.3178113668251965,2,AI_ROUTE_STANDARD,True
S0411,Finance,InvoiceApproval,Medium,Basic,7699.313838735916,3.864499037808489,3,45.19587492253271,0.20551055163651685,2,2,-0.06428107473168021,2,ESCALATE_COMPLIANCE,False
S0412,CRM,Lead,High,Standard,38552.969480472995,1.3247503896377797,1,8.030467528746367,0.33412059128213684,0,3,-0.7738005211523551,0,STANDARD_ROUTE,False
S0413,ServiceDesk,Problem,Medium,Gold,332294.85591894074,1.964961890936456,1,27.8362983772803,0.31397231140153464,1,1,0.9510546580418036,0,ESCALATE_COMPLIANCE,False
S0414,CRM,Contact,Low,Basic,9726.011877008668,5.485691490007871,1,27.938918244184023,0.20556789565013459,0,3,0.701556980665321,1,STANDARD_ROUTE,False
S0415,ServiceDesk,Incident,High,Standard,99741.87047425294,5.920855626657841,4,35.929882590610404,0.07979139011983984,0,1,0.3959435818472272,0,STANDARD_ROUTE,False
S0416,CRM,Case,Medium,Enterprise,596065.2857971827,7.934609692264623,2,1.5513864239011108,0.3603139203905069,0,1,0.3782181629736481,2,PRIORITY_ROUTE,False
S0417,Sales,Contract,Medium,Basic,7576.156876786988,10.004656847259694,2,40.56023273206276,0.130439666753025,0,2,-0.38230545043676,2,AI_ROUTE_STANDARD,True
S0418,ServiceDesk,Incident,Critical,Enterprise,1861723.7866661067,5.109873303518201,3,19.117206514950777,0.4551591167664286,0,0,0.5280736463349436,0,PRIORITY_ROUTE,False
S0419,Sales,Opportunity,Medium,Enterprise,1907867.3593790496,0.822354457265331,3,15.514982177192543,0.21493124493747784,0,1,0.1923653388047537,1,APPROVE,False
S0420,Finance,BudgetRequest,Medium,Standard,71922.74670567832,1.5386335874766577,3,40.69420864233274,0.21428531860555633,0,0,-0.11177398964918717,2,STANDARD_ROUTE,False
S0421,Finance,BudgetRequest,Low,Standard,58720.18444311405,1.5656308274284667,1,22.86121363841114,0.1246115177246938,0,1,0.6060910493517597,1,STANDARD_ROUTE,False
S0422,ServiceDesk,Problem,Medium,Basic,1593.0461639072769,0.7311538765724211,3,12.707107427270008,0.34564892741336617,1,1,-0.024354325236237928,0,ESCALATE_COMPLIANCE,False
S0423,CRM,Case,High,Gold,207431.84173318662,7.894936915268369,0,32.68653114973072,0.29956148293350265,1,1,-0.07290432148215631,2,ESCALATE_COMPLIANCE,False
S0424,Finance,BudgetRequest,Low,Standard,10858.505862299045,2.0626159198260665,4,25.22472534797194,0.13556093413399206,0,1,0.3749296080994562,0,STANDARD_ROUTE,False
S0425,CRM,Lead,Medium,Basic,9199.14129981298,19.942057298018362,0,11.570026429280786,0.11185984714279916,0,2,0.3735114405638178,1,AI_ROUTE_STANDARD,True
S0426,CRM,Lead,High,Gold,423591.09984548343,6.44504205856645,4,13.583717290049181,0.5814298117959106,0,1,-0.6060927395825573,1,STANDARD_ROUTE,False
S0427,HR,LeaveApproval,Medium,Gold,314867.7286416115,0.9102909953841208,2,20.07444645754561,0.2521473927619376,0,0,-0.49555373153876237,2,STANDARD_ROUTE,False
S0428,ServiceDesk,Problem,Critical,Gold,230201.33525045417,0.6204801822347599,2,0.9389754492619324,0.21574440117352908,0,1,-0.5540999828844928,0,EXPEDITE,False
S0429,ServiceDesk,Incident,High,Standard,11086.294177055615,2.9270311901218036,4,44.575279918446284,0.17558095158095358,0,2,0.4471614008799618,1,STANDARD_ROUTE,False
S0430,Sales,Opportunity,Low,Standard,15747.973600692147,0.12852298496159004,3,33.78603670338651,0.09049337987860538,0,1,0.6128056384931486,2,STANDARD_ROUTE,False
S0431,HR,LeaveApproval,Critical,Enterprise,1386130.5820295974,3.658803502844638,2,25.035959243489955,0.5923837522311529,0,2,-0.344867412155748,0,PRIORITY_ROUTE,False
S0432,HR,OnboardingRequest,High,Basic,3240.3608894313434,3.5701109386654073,0,1.749142017521757,0.2523349929953238,0,0,0.07050546925861823,1,STANDARD_ROUTE,False
S0433,Finance,InvoiceApproval,Low,Gold,240497.53291333135,6.684859468796123,1,21.202797076896392,0.2834450870922771,2,2,-0.35302447671370785,0,ESCALATE_COMPLIANCE,False
S0434,ServiceDesk,Problem,High,Standard,78789.16001860333,2.7144085403222364,1,26.72763928112309,0.3493628333216256,0,2,-0.9269592412372523,1,STANDARD_ROUTE,False
S0435,ServiceDesk,ServiceRequest,High,Standard,51363.95946744012,1.081008389916645,3,6.994308127739625,0.1253088682132203,0,0,0.3108313936057101,0,STANDARD_ROUTE,False
S0436,Sales,Contract,High,Standard,36319.76241305642,6.403359854754139,2,27.091677471932524,0.02317201738518181,0,0,0.05115874812448351,1,STANDARD_ROUTE,False
S0437,ServiceDesk,Incident,High,Enterprise,596736.0206837694,3.4160209222909024,5,33.523408648017444,0.04262639630152504,2,0,0.34302361456207486,0,ESCALATE_COMPLIANCE,False
S0438,Compliance,AuditRequest,Critical,Enterprise,999511.4495783664,1.8708492559087693,1,21.53841965699327,0.2970735785751279,0,1,-0.8006721558464482,0,PRIORITY_ROUTE,False
S0439,Sales,Contract,Medium,Basic,1087.30319430738,0.6034999929001276,2,45.30947168871938,0.17670487683340158,0,3,0.9728280369657778,3,STANDARD_ROUTE,False
S0440,HR,PerformanceReview,Low,Enterprise,1405810.867739285,5.311844788239909,0,41.4499434889453,0.27180362734502816,0,2,-0.7834212870341664,1,AI_ROUTE_ELEVATED,True
S0441,HR,PerformanceReview,High,Gold,418779.10223008995,0.2598296245611917,4,15.433289450704276,0.6752002037003658,3,1,-0.20286807679989205,0,ESCALATE_COMPLIANCE,False
S0442,Sales,Contract,Low,Standard,12394.230723690749,3.3019750819458893,1,37.785391726109104,0.09846825784443179,1,2,-0.14887326856329675,2,ESCALATE_COMPLIANCE,False
S0443,HR,LeaveApproval,High,Gold,377538.15450890653,4.147044587222186,2,36.58676311234395,0.2548287540809429,0,3,0.28463930195148857,2,STANDARD_ROUTE,False
S0444,ServiceDesk,ServiceRequest,Low,Enterprise,661886.8324474908,10.749705741446002,4,16.677357027503138,0.14523461212281466,0,1,-0.8954472554555886,0,AI_ROUTE_ELEVATED,True
S0445,Compliance,AuditRequest,Low,Enterprise,558310.545525034,4.3028202241861875,2,15.014881818071723,0.5246561697658688,3,1,0.42041969663252976,0,ESCALATE_COMPLIANCE,False
S0446,CRM,Case,Medium,Standard,19670.789479769788,7.486307633538703,2,15.523886564467158,0.40445915449919523,0,3,-0.9184299731289638,0,AI_ROUTE_STANDARD,True
S0447,CRM,Case,High,Basic,2980.9884701724714,0.8984433445706815,4,22.55575787776976,0.47440948591407567,1,2,-0.26000222808004514,3,ESCALATE_COMPLIANCE,False
S0448,CRM,Case,Medium,Gold,232317.19657106223,5.6250120689356615,1,19.45442147229444,0.05058451591938615,0,2,-0.8275016573920702,1,STANDARD_ROUTE,False
S0449,HR,PerformanceReview,Medium,Gold,154167.5399271312,1.3772566011896785,1,11.075838673272305,0.2843833691732248,0,1,0.20561506453351885,4,STANDARD_ROUTE,False
S0450,CRM,Contact,Medium,Basic,9655.86230510922,2.149952124655218,3,35.941221466335506,0.05235015124256764,0,1,0.23470850197613413,1,STANDARD_ROUTE,False
S0451,Finance,ExpenseReport,Medium,Standard,46994.247420045234,1.7548370734665564,2,26.31481882411475,0.11400022638090145,0,3,0.8179617838297284,2,STANDARD_ROUTE,False
S0452,ServiceDesk,Problem,Low,Basic,2549.7484068317885,1.264124315738223,1,41.13188769995368,0.18797968822767502,0,0,-0.1413544685916095,1,STANDARD_ROUTE,False
S0453,CRM,Lead,Low,Standard,30419.732332265037,1.4890698023909295,5,10.286126870149005,0.18880222300862476,0,1,0.7504196088960511,1,STANDARD_ROUTE,False
S0454,HR,LeaveApproval,Low,Standard,43783.96185093878,1.1060982025616968,2,30.490428228782886,0.04320844450632764,1,2,-0.41723122795853573,2,ESCALATE_COMPLIANCE,False
S0455,Compliance,AuditRequest,High,Gold,148136.1760972208,0.4149463050358452,2,38.382076818054585,0.4439189480675059,0,0,0.6820899650251206,1,STANDARD_ROUTE,False
S0456,HR,LeaveApproval,High,Gold,207439.66460043436,3.0575895135847775,4,38.841618594102606,0.10230910340230569,0,2,-0.6426743893217941,2,STANDARD_ROUTE,False
S0457,Finance,ExpenseReport,High,Gold,308753.7847709913,4.359059914283908,2,14.288474672451116,0.19898848907055783,2,1,0.6926360255617474,2,ESCALATE_COMPLIANCE,False
S0458,Sales,Contract,Medium,Gold,319536.7022373895,3.091588281854397,6,13.093354918672626,0.44878545852106366,0,1,-0.6705319822245519,0,AI_ROUTE_STANDARD,True
S0459,Finance,ExpenseReport,Medium,Standard,91377.2086797185,3.686909629281244,3,12.36911998286019,0.11938263648296876,0,2,0.8092105062257386,0,STANDARD_ROUTE,False
S0460,CRM,Contact,High,Standard,43215.05434076236,5.121939011534418,1,33.5255213148598,0.5909946266873547,0,1,0.759704096077432,0,STANDARD_ROUTE,False
S0461,HR,PerformanceReview,High,Enterprise,1814631.415406739,0.9008588350576462,0,37.9356496473979,0.19354812742331703,0,2,-0.4302946467787727,1,PRIORITY_ROUTE,False
S0462,HR,OnboardingRequest,Medium,Standard,80270.69350289287,0.8516515454375837,0,41.997606575148254,0.26318090130459815,1,1,-0.39868871887851176,1,ESCALATE_COMPLIANCE,False
S0463,Sales,Contract,Low,Basic,3393.766581887009,2.480631422583053,3,35.03154388892623,0.2833124351920375,0,1,-0.39816185366916246,0,STANDARD_ROUTE,False
S0464,HR,LeaveApproval,Medium,Gold,179531.41211459198,2.840408235600069,1,36.31204001096764,0.35503851269165476,0,3,0.1659969594366313,2,STANDARD_ROUTE,False
S0465,Compliance,ComplianceCase,Medium,Basic,8458.004291802346,6.923893455021159,1,14.305541042060227,0.18932900213682757,0,1,-0.7910352093843307,0,STANDARD_ROUTE,False
S0466,HR,OnboardingRequest,Low,Enterprise,1574094.5801293373,1.5614828079990035,2,7.452720662975969,0.3457572100719885,1,2,-0.9606335692371726,1,ESCALATE_COMPLIANCE,False
